game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps2-jp-slpm-65755,Samurai Western - Katsugeki Samurai-dou,,NTSC-J,Japan,JP,SLPM-65755,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65755.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/38555/",,/catalogo/samurai-western-katsugeki-samurai-dou-slpm-65755-ps2-ntsc-jp
ps2-de-sles-52026,Wallace & Gromit in Project Zoo,,PAL,Germany,DE,SLES-52026,de,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-52026.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/22607/",,/catalogo/wallace-gromit-in-project-zoo-sles-52026-ps2-pal-de
ps2-eu-sles-53532,Fifa '06,,PAL,Europe,EU,SLES-53532,es|pt,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17741/",,/catalogo/fifa-06-sles-53532-ps2-pal-eu
ps2-jp-slpm-65920,Romancing Saga - Minstrel Song,,NTSC-J,Japan,JP,SLPM-65920,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65920.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/20370/",,/catalogo/romancing-saga-minstrel-song-slpm-65920-ps2-ntsc-jp
ps2-jp-slpm-66627,WWE SmackDown vs. RAW 2007,,NTSC-J,Japan,JP,SLPM-66627,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/92291/",,/catalogo/wwe-smackdown-vs-raw-2007-slpm-66627-ps2-ntsc-jp
ps2-jp-slps-25244,Max Payne,,NTSC-J,Japan,JP,SLPS-25244,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25244.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/47382/",,/catalogo/max-payne-slps-25244-ps2-ntsc-jp
ps2-se-sces-55261,SingStar Sjung med Disney,,PAL,Sweden,SE,SCES-55261,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26780/",,/catalogo/singstar-sjung-med-disney-sces-55261-ps2-pal-se
ps2-jp-asia-slpm-65478,Final Fantasy X-2 International + Last Mission,,NTSC-J,"Japan, Asia",JP-ASIA,SLPM-65478,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65478.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17928/",,/catalogo/final-fantasy-x-2-international-last-mission-slpm-65478-ps2-ntsc-jp-asia
ps2-eu-sles-52570,Area 51,,PAL,Europe,EU,SLES-52570,de|en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-52570.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12136/",,/catalogo/area-51-sles-52570-ps2-pal-eu
ps2-jp-scps-19331-playstation-2-the-best,Bleach - Erabareshi Tamashii [PlayStation 2 the Best],,NTSC-J,Japan,JP,SCPS-19331,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SCPS-19331.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/39862/",,/catalogo/bleach-erabareshi-tamashii-playstation-2-the-best-scps-19331-playstation-2-the-best-ps2-ntsc-jp
ps2-kr-slka-25032,Enter The Matrix,,NTSC-J,Korea,KR,SLKA-25032,en|ko,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/105964/",,/catalogo/enter-the-matrix-slka-25032-ps2-ntsc-kr
ps2-jp-slpm-66856,Togainu no chi - True Blood,,NTSC-J,Japan,JP,SLPM-66856,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66856.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/40950/",,/catalogo/togainu-no-chi-true-blood-slpm-66856-ps2-ntsc-jp
ps2-gb-sles-55146,The Chronicles of Narnia - Prince Caspian,,PAL,United Kingdom,GB,SLES-55146,en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/33118/",,/catalogo/the-chronicles-of-narnia-prince-caspian-sles-55146-ps2-pal-gb
ps2-jp-slpm-62709,Sega Ages 2500 Series Vol.23 - Sega Memorial Selection,,NTSC-J,Japan,JP,SLPM-62709,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-62709.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/44827/",,/catalogo/sega-ages-2500-series-vol-23-sega-memorial-selection-slpm-62709-ps2-ntsc-jp
ps2-jp-slpm-65832,Izumo Complete,,NTSC-J,Japan,JP,SLPM-65832,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65832.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/25143/",,/catalogo/izumo-complete-slpm-65832-ps2-ntsc-jp
ps2-jp-asia-scps-55017,Tekken 4,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-55017,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/23325/",,/catalogo/tekken-4-scps-55017-ps2-ntsc-jp-asia
ps2-jp-scps-15057,Jak II - Jak x Daxter 2,,NTSC-J,Japan,JP,SCPS-15057,de|en|es|fr|it|ja|ko,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SCPS-15057.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/30255/",,/catalogo/jak-ii-jak-x-daxter-2-scps-15057-ps2-ntsc-jp
ps2-jp-slps-73411-playstation-2-the-best,Armored Core 2 - Another Age (Playstation 2 The Best),,NTSC-J,Japan,JP,SLPS-73411,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/15926/",,/catalogo/armored-core-2-another-age-playstation-2-the-best-slps-73411-playstation-2-the-best-ps2-ntsc-jp
ps2-eu-au-sles-51589,Resident Evil - Outbreak,,PAL,"Europe, Australia",EU-AU,SLES-51589,de|en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-51589.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/1048/",,/catalogo/resident-evil-outbreak-sles-51589-ps2-pal-eu-au
ps2-us-slus-21649,NBA Live '08,,NTSC-U/C,USA,US,SLUS-21649,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/21657/",,/catalogo/nba-live-08-slus-21649-ps2-ntsc-us
ps2-jp-slps-20234,Harry Potter to Himitsu no Heya,,NTSC-J,Japan,JP,SLPS-20234,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/39409/",,/catalogo/harry-potter-to-himitsu-no-heya-slps-20234-ps2-ntsc-jp
ps2-es-sles-54648,Valkyrie Profile 2 - Silmeria,,PAL,Spain,ES,SLES-54648,es,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/22633/",,/catalogo/valkyrie-profile-2-silmeria-sles-54648-ps2-pal-es
ps2-jp-slpm-62762-koei-the-best,Sangokushi VIII With Power-Up Kit (Koei The Best),,NTSC-J,Japan,JP,SLPM-62762,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/41245/",,/catalogo/sangokushi-viii-with-power-up-kit-koei-the-best-slpm-62762-koei-the-best-ps2-ntsc-jp
ps2-jp-asia-scaj-30006,Gran Turismo 4,,NTSC-J,"Japan, Asia",JP-ASIA,SCAJ-30006,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/38146/",,/catalogo/gran-turismo-4-scaj-30006-ps2-ntsc-jp-asia
ps2-jp-slpm-65319-first-print-limited-edition,Eve Burst Error Plus [First Print Limited Edition],,NTSC-J,Japan,JP,SLPM-65319,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65319.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/20902/",,/catalogo/eve-burst-error-plus-first-print-limited-edition-slpm-65319-first-print-limited-edition-ps2-ntsc-jp
ps2-kr-slka-25137,The Sims - Bustin' Out,,NTSC-J,Korea,KR,SLKA-25137,en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/105989/",,/catalogo/the-sims-bustin-out-slka-25137-ps2-ntsc-kr
ps2-it-sles-54900,Bob The Builder,,PAL,Italy,IT,SLES-54900,en|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/51974/",,/catalogo/bob-the-builder-sles-54900-ps2-pal-it
ps2-jp-slpm-65207,Chou Battle Houshin,,NTSC-J,Japan,JP,SLPM-65207,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65207.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/34223/",,/catalogo/chou-battle-houshin-slpm-65207-ps2-ntsc-jp
ps2-de-sles-53364,7 Sins,,PAL,Germany,DE,SLES-53364,de,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-53364.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/50946/",,/catalogo/7-sins-sles-53364-ps2-pal-de
ps2-us-slus-20562,.Hack - Part 2 – Mutation,,NTSC-U/C,USA,US,SLUS-20562,en|ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4707/",,/catalogo/hack-part-2-mutation-slus-20562-ps2-ntsc-us
ps2-jp-slpm-62461,Shikigami no Shiro II,,NTSC-J,Japan,JP,SLPM-62461,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/35264/",,/catalogo/shikigami-no-shiro-ii-slpm-62461-ps2-ntsc-jp
ps2-us-slus-20283,World of Outlaws - Sprint Cars 2002,,NTSC-U/C,USA,US,SLUS-20283,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12263/",,/catalogo/world-of-outlaws-sprint-cars-2002-slus-20283-ps2-ntsc-us
ps2-jp-slpm-65966-limited-edition,Spectral Force Chronicle (Limited Edition),,NTSC-J,Japan,JP,SLPM-65966,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/34330/",,/catalogo/spectral-force-chronicle-limited-edition-slpm-65966-limited-edition-ps2-ntsc-jp
ps2-asia-slaj-25095,Medal of Honor - Vanguard,,NTSC-J,Asia,ASIA,SLAJ-25095,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/112107/",,/catalogo/medal-of-honor-vanguard-slaj-25095-ps2-ntsc-asia
ps2-jp-slpm-66899,Spectral Gene,,NTSC-J,Japan,JP,SLPM-66899,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/34380/",,/catalogo/spectral-gene-slpm-66899-ps2-ntsc-jp
ps2-jp-slps-20334,Taisen 2 - Igo,,NTSC-J,Japan,JP,SLPS-20334,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/78003/",,/catalogo/taisen-2-igo-slps-20334-ps2-ntsc-jp
ps2-it-sles-55010,Thrillville - Fuori dai Binari,,PAL,Italy,IT,SLES-55010,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26414/",,/catalogo/thrillville-fuori-dai-binari-sles-55010-ps2-pal-it
ps2-fr-sles-50871,Mat Hoffman's Pro BMX 2,,PAL,France,FR,SLES-50871,fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-50871.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26766/",,/catalogo/mat-hoffman-s-pro-bmx-2-sles-50871-ps2-pal-fr
ps2-jp-slpm-74229-playstation-2-the-best,BioHazard 4 [PlayStation 2 the Best],,NTSC-J,Japan,JP,SLPM-74229,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-74229.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/9776/",,/catalogo/biohazard-4-playstation-2-the-best-slpm-74229-playstation-2-the-best-ps2-ntsc-jp
ps2-us-slus-21691,Swashbucklers - Blue vs. Grey,,NTSC-U/C,USA,US,SLUS-21691,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/31074/",,/catalogo/swashbucklers-blue-vs-grey-slus-21691-ps2-ntsc-us
ps2-jp-slpm-65971,Soshite Bokura wa... And He Said,,NTSC-J,Japan,JP,SLPM-65971,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65971.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/52748/",,/catalogo/soshite-bokura-wa-and-he-said-slpm-65971-ps2-ntsc-jp
ps2-it-sles-54106,Kidz Sports - Ice Hockey,,PAL,Italy,IT,SLES-54106,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/51659/",,/catalogo/kidz-sports-ice-hockey-sles-54106-ps2-pal-it
ps2-jp-slps-73212-playstation-2-the-best,Naruto - Narutimate Hero [PlayStation 2 the Best],,NTSC-J,Japan,JP,SLPS-73212,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-73212.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/33410/",,/catalogo/naruto-narutimate-hero-playstation-2-the-best-slps-73212-playstation-2-the-best-ps2-ntsc-jp
ps2-jp-slpm-66770-nice-price,Kuon no Kizuna - Sairinshou [Nice Price!],,NTSC-J,Japan,JP,SLPM-66770,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66770.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/18745/",,/catalogo/kuon-no-kizuna-sairinshou-nice-price-slpm-66770-nice-price-ps2-ntsc-jp
ps2-fr-sles-55336,NBA Live '09,,PAL,France,FR,SLES-55336,en|fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26767/",,/catalogo/nba-live-09-sles-55336-ps2-pal-fr
ps2-jp-slps-25680-limited-edition,Mai-Otome Hime - Otome Butou Shi [Limited Edition],,NTSC-J,Japan,JP,SLPS-25680,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25680.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/121631/",,/catalogo/mai-otome-hime-otome-butou-shi-limited-edition-slps-25680-limited-edition-ps2-ntsc-jp
ps2-cn-sccs-40014,World Soccer Winning Eleven 7 International,,NTSC-J,China,CN,SCCS-40014,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/36700/",,/catalogo/world-soccer-winning-eleven-7-international-sccs-40014-ps2-ntsc-cn
ps2-jp-slpm-66988,Memories Off 6 - T-Wave,,NTSC-J,Japan,JP,SLPM-66988,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66988.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/40786/",,/catalogo/memories-off-6-t-wave-slpm-66988-ps2-ntsc-jp
ps2-kr-slpm-64524,Shox,,NTSC-J,Korea,KR,SLPM-64524,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/113168/",,/catalogo/shox-slpm-64524-ps2-ntsc-kr
ps2-dk-sces-54353,SingStar Legends,,PAL,Denmark,DK,SCES-54353,da,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/65217/",,/catalogo/singstar-legends-sces-54353-ps2-pal-dk
ps2-fr-sles-53861,Dynasty Warriors 5 - Xtreme Legends,,PAL,France,FR,SLES-53861,fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26388/",,/catalogo/dynasty-warriors-5-xtreme-legends-sles-53861-ps2-pal-fr
ps2-jp-slps-25156,The King of Fighters 2000,,NTSC-J,Japan,JP,SLPS-25156,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/43372/",,/catalogo/the-king-of-fighters-2000-slps-25156-ps2-ntsc-jp
ps2-jp-slps-20429,Hissatsu Pachi-Slot Evolution - Ninja Hattori-Kun V,,NTSC-J,Japan,JP,SLPS-20429,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/98937/",,/catalogo/hissatsu-pachi-slot-evolution-ninja-hattori-kun-v-slps-20429-ps2-ntsc-jp
ps2-jp-slps-25567,Pachitte Chonmage Tatsujin 9 - Pachinko Mitokoumon,,NTSC-J,Japan,JP,SLPS-25567,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/79013/",,/catalogo/pachitte-chonmage-tatsujin-9-pachinko-mitokoumon-slps-25567-ps2-ntsc-jp
ps2-jp-slpm-62501,Assault Suits Valken,,NTSC-J,Japan,JP,SLPM-62501,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-62501.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/24392/",,/catalogo/assault-suits-valken-slpm-62501-ps2-ntsc-jp
ps2-jp-slpm-55159,Hyakko - Yorozuya Jikenbo!,,NTSC-J,Japan,JP,SLPM-55159,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-55159.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/41635/",,/catalogo/hyakko-yorozuya-jikenbo-slpm-55159-ps2-ntsc-jp
ps2-jp-slps-20261,Sanyo Pachinko Paradise 8 - Shin Umi Monogatari,,NTSC-J,Japan,JP,SLPS-20261,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26275/",,/catalogo/sanyo-pachinko-paradise-8-shin-umi-monogatari-slps-20261-ps2-ntsc-jp
ps2-jp-slpm-66918,Princess Maker 5,,NTSC-J,Japan,JP,SLPM-66918,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66918.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/97197/",,/catalogo/princess-maker-5-slpm-66918-ps2-ntsc-jp
ps2-scand-sles-54943,Disney's Princess - Enchanted Journey,,PAL,Scandinavia,SCAND,SLES-54943,da|no,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26225/",,/catalogo/disney-s-princess-enchanted-journey-sles-54943-ps2-pal-scand
ps2-jp-slpm-55201-russel-games-best,Shirogane no Soleil - Contract to the Future - Mirai e no Keiyaku [Russel Games Best],,NTSC-J,Japan,JP,SLPM-55201,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-55201.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/77961/",,/catalogo/shirogane-no-soleil-contract-to-the-future-mirai-e-no-keiyaku-russel-games-best-slpm-55201-russel-games-best-ps2-ntsc-jp
ps2-eu-au-sles-55585,Fifa '10,,PAL,"Europe, Australia",EU-AU,SLES-55585,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/11176/",,/catalogo/fifa-10-sles-55585-ps2-pal-eu-au
ps2-kr-slka-25070,Guilty Gear XX Reload - The Midnight Carnival,,NTSC-J,Korea,KR,SLKA-25070,ja|ko,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/5038/",,/catalogo/guilty-gear-xx-reload-the-midnight-carnival-slka-25070-ps2-ntsc-kr
ps2-jp-slps-25700-best-price,Aoi Umi no Tristia - Nanoca Flanka Hatsumei Koubouki [The Best Price],,NTSC-J,Japan,JP,SLPS-25700,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25700.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/25058/",,/catalogo/aoi-umi-no-tristia-nanoca-flanka-hatsumei-koubouki-the-best-price-slps-25700-best-price-ps2-ntsc-jp
ps2-gb-sles-52652,Club Football 2005 - Liverpool FC,,PAL,United Kingdom,GB,SLES-52652,en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/20813/",,/catalogo/club-football-2005-liverpool-fc-sles-52652-ps2-pal-gb
ps2-jp-asia-scps-55050-mega-hits,Tales of Destiny 2 (Mega Hits),,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-55050,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/15921/",,/catalogo/tales-of-destiny-2-mega-hits-scps-55050-mega-hits-ps2-ntsc-jp-asia
ps2-fr-sles-50436,Tony Hawk's Pro Skater 3,,PAL,France,FR,SLES-50436,fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26121/",,/catalogo/tony-hawk-s-pro-skater-3-sles-50436-ps2-pal-fr
ps2-kr-slka-25388,One Piece - Grand Adventure,,NTSC-J,Korea,KR,SLKA-25388,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/115826/",,/catalogo/one-piece-grand-adventure-slka-25388-ps2-ntsc-kr
ps2-jp-slpm-66674,Tiger Woods PGA Tour '07,,NTSC-J,Japan,JP,SLPM-66674,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/92278/",,/catalogo/tiger-woods-pga-tour-07-slpm-66674-ps2-ntsc-jp
ps2-jp-slpm-62069,All-Star Baseball 2002,,NTSC-J,Japan,JP,SLPM-62069,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/39068/",,/catalogo/all-star-baseball-2002-slpm-62069-ps2-ntsc-jp
ps2-jp-slpm-66677-ultimate-hits,Final Fantasy X International [Ultimate Hits],,NTSC-J,Japan,JP,SLPM-66677,en|ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66677.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17929/",,/catalogo/final-fantasy-x-international-ultimate-hits-slpm-66677-ultimate-hits-ps2-ntsc-jp
ps2-jp-slpm-66097-broccoli-best,Shinseiki Evangelion - Ayanami Ikusei Keikaku with Asuka Hokan Keikaku [Broccoli Best],,NTSC-J,Japan,JP,SLPM-66097,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66097.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/25046/",,/catalogo/shinseiki-evangelion-ayanami-ikusei-keikaku-with-asuka-hokan-keikaku-broccoli-best-slpm-66097-broccoli-best-ps2-ntsc-jp
ps2-us-slus-20397,Tenchu - Wrath of Heaven,,NTSC-U/C,USA,US,SLUS-20397,en|ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLUS-20397.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/11983/",,/catalogo/tenchu-wrath-of-heaven-slus-20397-ps2-ntsc-us
ps2-jp-asia-scaj-20033,Guilty Gear XX Reload - The Midnight Carnival,,NTSC-J,"Japan, Asia",JP-ASIA,SCAJ-20033,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/36229/",,/catalogo/guilty-gear-xx-reload-the-midnight-carnival-scaj-20033-ps2-ntsc-jp-asia
ps2-eu-sles-53501,Star Wars - Battlefront II,,PAL,Europe,EU,SLES-53501,en|es|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17696/",,/catalogo/star-wars-battlefront-ii-sles-53501-ps2-pal-eu
ps2-jp-slpm-55187,Canvas 3 - Tanshoku no Pastel,,NTSC-J,Japan,JP,SLPM-55187,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-55187.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/60741/",,/catalogo/canvas-3-tanshoku-no-pastel-slpm-55187-ps2-ntsc-jp
ps2-jp-slpm-66091,Shinobido Imashime,,NTSC-J,Japan,JP,SLPM-66091,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66091.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26274/",,/catalogo/shinobido-imashime-slpm-66091-ps2-ntsc-jp
ps2-jp-slpm-65244,Tom Clancy's - Ghost Recon,,NTSC-J,Japan,JP,SLPM-65244,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65244.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/69848/",,/catalogo/tom-clancy-s-ghost-recon-slpm-65244-ps2-ntsc-jp
ps2-de-sles-55000,Mercenaries 2 - World in Flames,,PAL,Germany,DE,SLES-55000,de,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17482/",,/catalogo/mercenaries-2-world-in-flames-sles-55000-ps2-pal-de
ps2-jp-slps-25389,Kidou Senshi Gundam Seed - Owaranai Ashita e,,NTSC-J,Japan,JP,SLPS-25389,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/31215/",,/catalogo/kidou-senshi-gundam-seed-owaranai-ashita-e-slps-25389-ps2-ntsc-jp
ps2-jp-slps-25149,Ever17 The Out of Infinity,,NTSC-J,Japan,JP,SLPS-25149,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25149.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/123765/",,/catalogo/ever17-the-out-of-infinity-slps-25149-ps2-ntsc-jp
