game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps1-jp-slps-02142,Inagawa Junji - Kyoufu no Yashiki,,NTSC-J,Japan,JP,SLPS-02142,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/I/SLPS-02142.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/34809/",,/catalogo/inagawa-junji-kyoufu-no-yashiki-slps-02142-ps1-ntsc-jp
ps1-jp-slps-02699-kids-station-controller-set,Kids Station - Kikansha Thomas To Nakamatachi [Kids Station Controller Set],,NTSC-J,Japan,JP,SLPS-02699,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/K/SLPS-02699.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/130684/",,/catalogo/kids-station-kikansha-thomas-to-nakamatachi-kids-station-controller-set-slps-02699-kids-station-controller-set-ps1-ntsc-jp
ps1-jp-slps-02568-best-takaramono,Chiisana Kyojin Microman [The Best Takaramono],,NTSC-J,Japan,JP,SLPS-02568,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/C/SLPS-02568.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/51092/",,/catalogo/chiisana-kyojin-microman-the-best-takaramono-slps-02568-best-takaramono-ps1-ntsc-jp
ps1-de-sles-02706,UEFA Euro 2000,,PAL,Germany,DE,SLES-02706,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/U/SLES-02706.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/5528/",,/catalogo/uefa-euro-2000-sles-02706-ps1-pal-de
ps1-de-sles-02463,Tenchu 2 - Birth of the Stealth Assassins,,PAL,Germany,DE,SLES-02463,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/T/SLES-02463.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6905/",,/catalogo/tenchu-2-birth-of-the-stealth-assassins-sles-02463-ps1-pal-de
ps1-jp-asia-scps-45451,Tokimeki Memorial 2,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-45451 / SCPS-45452 / SCPS-45453 / SCPS-45454 / SCPS-45455,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SCPS-45451.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/10670/|https://redump.info/disc/10671/|https://redump.info/disc/10672/|https://redump.info/disc/10673/|https://redump.info/disc/10674/",,/catalogo/tokimeki-memorial-2-scps-45451-ps1-ntsc-jp-asia
ps1-jp-slpm-86969,Simple 1500 Jitsuyou Series Vol.12 - Katei no Ikagu - Shindan Jiten,,NTSC-J,Japan,JP,SLPM-86969,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPM-86969.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/20942/",,/catalogo/simple-1500-jitsuyou-series-vol-12-katei-no-ikagu-shindan-jiten-slpm-86969-ps1-ntsc-jp
ps1-jp-slps-01822-masaya-best,Langrisser I & II [Masaya Best],,NTSC-J,Japan,JP,SLPS-01822,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/L/SLPS-01822.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33491/",,/catalogo/langrisser-i-ii-masaya-best-slps-01822-masaya-best-ps1-ntsc-jp
ps1-eu-sles-01327,Kick Off World,,PAL,Europe,EU,SLES-01327,es|nl,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/K/SLES-01327.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27262/",,/catalogo/kick-off-world-sles-01327-ps1-pal-eu
ps1-es-sles-00647,Ballblazer Champions,,PAL,Spain,ES,SLES-00647,es,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/B/SLES-00647.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/29487/",,/catalogo/ballblazer-champions-sles-00647-ps1-pal-es
ps1-fr-sles-03218,Mat Hoffman's Pro BMX,,PAL,France,FR,SLES-03218,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/M/SLES-03218.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/48463/",,/catalogo/mat-hoffman-s-pro-bmx-sles-03218-ps1-pal-fr
ps1-jp-asia-scps-45456,Dance Dance Revolution 2nd Remix - Append Club Version Vol.1,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-45456,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/D/SCPS-45456.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/23382/",,/catalogo/dance-dance-revolution-2nd-remix-append-club-version-vol-1-scps-45456-ps1-ntsc-jp-asia
ps1-jp-slps-02321-rerelease,Nibiiro no Koubou - 32-nin no Senshachou [Rerelease],,NTSC-J,Japan,JP,SLPS-02321,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/N/SLPS-02321.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/8671/",,/catalogo/nibiiro-no-koubou-32-nin-no-senshachou-rerelease-slps-02321-rerelease-ps1-ntsc-jp
ps1-jp-slps-00637,Shin Nihon Pro Wrestling - Toukon Retsuden 2,,NTSC-J,Japan,JP,SLPS-00637,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-00637.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4792/",,/catalogo/shin-nihon-pro-wrestling-toukon-retsuden-2-slps-00637-ps1-ntsc-jp
ps1-de-sles-03257,Disney's Tigger's Honigjagd,,PAL,Germany,DE,SLES-03257,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-03257.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/11455/",,/catalogo/disney-s-tigger-s-honigjagd-sles-03257-ps1-pal-de
ps1-jp-scps-10010,Wizardry VII - Gadeia no Houshu,,NTSC-J,Japan,JP,SCPS-10010,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/W/SCPS-10010.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1438/",,/catalogo/wizardry-vii-gadeia-no-houshu-scps-10010-ps1-ntsc-jp
ps1-jp-slps-91205-playstation-the-best,Grandia [Playstation the Best],,NTSC-J,Japan,JP,SLPS-91205 / SLPS-91206,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/G/SLPS-91205.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1808/|https://redump.info/disc/1809/",,/catalogo/grandia-playstation-the-best-slps-91205-playstation-the-best-ps1-ntsc-jp
ps1-eu-sles-04155,CT Special Forces 3 - Bioterror,,PAL,Europe,EU,SLES-04155,de|en|es|fr|it|nl,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/C/SLES-04155.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/26713/",,/catalogo/ct-special-forces-3-bioterror-sles-04155-ps1-pal-eu
ps1-jp-slps-00839,Super Black Bass X,,NTSC-J,Japan,JP,SLPS-00839,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-00839.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/20150/",,/catalogo/super-black-bass-x-slps-00839-ps1-ntsc-jp
ps1-jp-slpm-86894,Jet Copter X,,NTSC-J,Japan,JP,SLPM-86894,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/J/SLPM-86894.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/36180/",,/catalogo/jet-copter-x-slpm-86894-ps1-ntsc-jp
ps1-fr-sles-02530,Resident Evil 3 - Nemesis,,PAL,France,FR,SLES-02530,en|fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/R/SLES-02530.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/9753/",,/catalogo/resident-evil-3-nemesis-sles-02530-ps1-pal-fr
ps1-pt-sles-02762,Dracula Ressurreição,,PAL,Portugal,PT,SLES-02762 / SLES-12762,pt,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-02762.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/41497/|https://redump.info/disc/41498/",,/catalogo/dracula-ressurreicao-sles-02762-ps1-pal-pt
ps1-jp-slpm-86678-major-wave-series,The Drug Store: Matsumoto Kiyoshi de Okaimono! [Major Wave Series],,NTSC-J,Japan,JP,SLPM-86678,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SLPM-86678.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/56234/",,/catalogo/the-drug-store-matsumoto-kiyoshi-de-okaimono-major-wave-series-slpm-86678-major-wave-series-ps1-ntsc-jp
ps1-jp-asia-slps-91464-psone-books,Chrono Cross [PSOne Books],,NTSC-J,"Japan, Asia",JP-ASIA,SLPS-91464 / SLPS-91465,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/C/SLPS-91464.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/2207/|https://redump.info/disc/2208/",,/catalogo/chrono-cross-psone-books-slps-91464-psone-books-ps1-ntsc-jp-asia
ps1-eu-sles-03226,Army Men - Air Attack 2,,PAL,Europe,EU,SLES-03226,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/A/SLES-03226.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/11478/",,/catalogo/army-men-air-attack-2-sles-03226-ps1-pal-eu
ps1-jp-slps-03313-victor-interactive-software-best,Gakkou o tsukurou!! Koushou sensei monogatari [Victor Interactive Software Best],,NTSC-J,Japan,JP,SLPS-03313,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/G/SLPS-03313.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/54699/",,/catalogo/gakkou-o-tsukurou-koushou-sensei-monogatari-victor-interactive-software-best-slps-03313-victor-interactive-software-best-ps1-ntsc-jp
ps1-jp-slps-02128,Click Manga - Ginga Eiyuu Densetsu 1,,NTSC-J,Japan,JP,SLPS-02128,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/C/SLPS-02128.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33685/",,/catalogo/click-manga-ginga-eiyuu-densetsu-1-slps-02128-ps1-ntsc-jp
ps1-se-sles-03308,Lego Island 2 - The Brickster's Revenge,,PAL,Sweden,SE,SLES-03308,sv,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/L/SLES-03308.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/55856/",,/catalogo/lego-island-2-the-brickster-s-revenge-sles-03308-ps1-pal-se
ps1-jp-slps-03173,Kids Station - Yancharu Moncha,,NTSC-J,Japan,JP,SLPS-03173,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/K/SLPS-03173.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/63917/",,/catalogo/kids-station-yancharu-moncha-slps-03173-ps1-ntsc-jp
ps1-jp-asia-slps-01009,Lagnacure,,NTSC-J,"Japan, Asia",JP-ASIA,SLPS-01009,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/L/SLPS-01009.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/13410/",,/catalogo/lagnacure-slps-01009-ps1-ntsc-jp-asia
ps1-de-sles-02899,Koudelka,,PAL,Germany,DE,SLES-02899 / SLES-12899 / SLES-22899 / SLES-32899,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/K/SLES-02899.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/15567/|https://redump.info/disc/15568/|https://redump.info/disc/15569/|https://redump.info/disc/15570/",,/catalogo/koudelka-sles-02899-ps1-pal-de
ps1-de-sles-00142,Lone Soldier,,PAL,Germany,DE,SLES-00142,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/L/SLES-00142.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/26886/",,/catalogo/lone-soldier-sles-00142-ps1-pal-de
ps1-jp-scps-91228-playstation-the-best,Arc the Lad III [PlayStation the Best],,NTSC-J,Japan,JP,SCPS-91228 / SCPS-91229,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/A/SCPS-91228.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/34793/|https://redump.info/disc/34794/",,/catalogo/arc-the-lad-iii-playstation-the-best-scps-91228-playstation-the-best-ps1-ntsc-jp
ps1-jp-slpm-86436-snk-best-collection,Bakumatsu Roman - Gekka no Kenshin (The Last Blade) [SNK Best Collection],,NTSC-J,Japan,JP,SLPM-86436,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/B/SLPM-86436.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33773/",,/catalogo/bakumatsu-roman-gekka-no-kenshin-the-last-blade-snk-best-collection-slpm-86436-snk-best-collection-ps1-ntsc-jp
ps1-de-sces-02101,Shadow Madness,,PAL,Germany,DE,SCES-02101 / SCES-12101,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/S/SCES-02101.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/17724/|https://redump.info/disc/17725/",,/catalogo/shadow-madness-sces-02101-ps1-pal-de
ps1-jp-slps-01575,Geometry Duel,,NTSC-J,Japan,JP,SLPS-01575,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/G/SLPS-01575.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/37620/",,/catalogo/geometry-duel-slps-01575-ps1-ntsc-jp
ps1-jp-slps-03556,Sister Princess 2 - Premium Fan Disc,,NTSC-J,Japan,JP,SLPS-03556 / SLPS-03557,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-03556.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27666/|https://redump.info/disc/27667/",,/catalogo/sister-princess-2-premium-fan-disc-slps-03556-ps1-ntsc-jp
ps1-jp-slps-02053-good-price,Super Black Bass X [Good Price],,NTSC-J,Japan,JP,SLPS-02053,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-02053.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/20150/",,/catalogo/super-black-bass-x-good-price-slps-02053-good-price-ps1-ntsc-jp
ps1-jp-asia-slpm-86177,Shinji Daigeki Action - Rasetsu no Ken Konami,,NTSC-J,"Japan, Asia",JP-ASIA,SLPM-86177,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPM-86177.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33153/",,/catalogo/shinji-daigeki-action-rasetsu-no-ken-konami-slpm-86177-ps1-ntsc-jp-asia
ps1-jp-slps-02503,Panzer Front,,NTSC-J,Japan,JP,SLPS-02503,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/P/SLPS-02503.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/43858/",,/catalogo/panzer-front-slps-02503-ps1-ntsc-jp
ps1-jp-asia-scps-45157,Snow Break,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-45157,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SCPS-45157.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/30845/",,/catalogo/snow-break-scps-45157-ps1-ntsc-jp-asia
ps1-jp-slps-02334,Silent Bomber,,NTSC-J,Japan,JP,SLPS-02334,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-02334.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6470/",,/catalogo/silent-bomber-slps-02334-ps1-ntsc-jp
ps1-jp-slps-00565,Tecmo Super Bowl,,NTSC-J,Japan,JP,SLPS-00565,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SLPS-00565.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/34505/",,/catalogo/tecmo-super-bowl-slps-00565-ps1-ntsc-jp
ps1-de-sles-02360,NBA Live 2000,,PAL,Germany,DE,SLES-02360,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/N/SLES-02360.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/5125/",,/catalogo/nba-live-2000-sles-02360-ps1-pal-de
ps1-it-sles-01257,Alundra,,PAL,Italy,IT,SLES-01257,it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/A/SLES-01257.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1538/",,/catalogo/alundra-sles-01257-ps1-pal-it
ps1-eu-sces-01924,Colony Wars - Red Sun,,PAL,Europe,EU,SCES-01924,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/C/SCES-01924.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7232/",,/catalogo/colony-wars-red-sun-sces-01924-ps1-pal-eu
ps1-eu-sles-03682,David Beckham Soccer,,PAL,Europe,EU,SLES-03682,de|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-03682.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/29433/",,/catalogo/david-beckham-soccer-sles-03682-ps1-pal-eu
ps1-eu-sces-01330,Tombi,,PAL,Europe,EU,SCES-01330,de|en|fr|it|nl,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/T/SCES-01330.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/11712/|https://redump.info/disc/87862/",,/catalogo/tombi-sces-01330-ps1-pal-eu
ps1-eu-sles-03573,Hugo 3 - The Quest for the Sunstones,,PAL,Europe,EU,SLES-03573,fr|nl|pl,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/H/SLES-03573.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27385/",,/catalogo/hugo-3-the-quest-for-the-sunstones-sles-03573-ps1-pal-eu
ps1-jp-slpm-86171-koei-teiban-series,Sangokushi Returns [Koei Teiban Series],,NTSC-J,Japan,JP,SLPM-86171,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPM-86171.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/65275/",,/catalogo/sangokushi-returns-koei-teiban-series-slpm-86171-koei-teiban-series-ps1-ntsc-jp
ps1-jp-slps-03474,Simple Characters 2000 Series vol.15 - The Block Kuzushi,,NTSC-J,Japan,JP,SLPS-03474,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-03474.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/14497/",,/catalogo/simple-characters-2000-series-vol-15-the-block-kuzushi-slps-03474-ps1-ntsc-jp
ps1-eu-sles-03397,Disney / Pixar - Toy Story Racer,,PAL,Europe,EU,SLES-03397,de|fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-03397.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3104/",,/catalogo/disney-pixar-toy-story-racer-sles-03397-ps1-pal-eu
ps1-jp-slps-00142,Senryaku Shougi,,NTSC-J,Japan,JP,SLPS-00142,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-00142.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/61170/",,/catalogo/senryaku-shougi-slps-00142-ps1-ntsc-jp
ps1-de-sles-03864,DSF Fußball Manager 2002,,PAL,Germany,DE,SLES-03864,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-03864.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6113/",,/catalogo/dsf-fu-ball-manager-2002-sles-03864-ps1-pal-de
ps1-jp-slps-91407-psone-books,Smash Court [PSone Books],,NTSC-J,Japan,JP,SLPS-91407,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-91407.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4925/",,/catalogo/smash-court-psone-books-slps-91407-psone-books-ps1-ntsc-jp
ps1-jp-asia-scps-45187,Bushido Blade 2,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-45187,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/B/SCPS-45187.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/2829/",,/catalogo/bushido-blade-2-scps-45187-ps1-ntsc-jp-asia
ps1-fr-sles-02081,Final Fantasy VIII,,PAL,France,FR,SLES-02081 / SLES-12081 / SLES-22081 / SLES-32081,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/F/SLES-02081.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4028/|https://redump.info/disc/4029/|https://redump.info/disc/4030/|https://redump.info/disc/4031/",,/catalogo/final-fantasy-viii-sles-02081-ps1-pal-fr
ps1-jp-slps-01813,Cinema Eikaiwa - Tengoku ni Ikenai Papa,,NTSC-J,Japan,JP,SLPS-01813 / SLPS-01814 / SLPS-01815,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/C/SLPS-01813.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/32631/|https://redump.info/disc/32632/|https://redump.info/disc/32633/",,/catalogo/cinema-eikaiwa-tengoku-ni-ikenai-papa-slps-01813-ps1-ntsc-jp
ps1-jp-slps-02495,Heiwa Pachinko Graffiti Vol.2,,NTSC-J,Japan,JP,SLPS-02495,,redump-org,high,CREATED,"https://psxdatacenter.com/jlist.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/65553/",,/catalogo/heiwa-pachinko-graffiti-vol-2-slps-02495-ps1-ntsc-jp
ps1-it-sces-03940,Disney's Il Pianeta Del Tesoro,,PAL,Italy,IT,SCES-03940,it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SCES-03940.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/28101/",,/catalogo/disney-s-il-pianeta-del-tesoro-sces-03940-ps1-pal-it
ps1-jp-slps-02144,Hissatsu Pachinko Station 6 - Gakideka & Jamaica,,NTSC-J,Japan,JP,SLPS-02144,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/H/SLPS-02144.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/21702/",,/catalogo/hissatsu-pachinko-station-6-gakideka-jamaica-slps-02144-ps1-ntsc-jp
ps1-jp-slps-03131,Derby Jockey 2001,,NTSC-J,Japan,JP,SLPS-03131,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/D/SLPS-03131.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/62296/",,/catalogo/derby-jockey-2001-slps-03131-ps1-ntsc-jp
ps1-jp-slpm-87061-world-greatest-hits-series,Speedball 2100 [World Greatest Hits Series],,NTSC-J,Japan,JP,SLPM-87061,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPM-87061.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/17204/",,/catalogo/speedball-2100-world-greatest-hits-series-slpm-87061-world-greatest-hits-series-ps1-ntsc-jp
ps1-jp-slps-00258,Revolution X,,NTSC-J,Japan,JP,SLPS-00258,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/R/SLPS-00258.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33929/",,/catalogo/revolution-x-slps-00258-ps1-ntsc-jp
ps1-jp-slps-02589,Thrasher SK8,,NTSC-J,Japan,JP,SLPS-02589,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SLPS-02589.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/24016/",,/catalogo/thrasher-sk8-slps-02589-ps1-ntsc-jp
ps1-jp-slps-00439,Pojitto,,NTSC-J,Japan,JP,SLPS-00439,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/P/SLPS-00439.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33968/",,/catalogo/pojitto-slps-00439-ps1-ntsc-jp
ps1-jp-slps-03437,Bakuretsu Soccer - Tecmo Super Shot Soccer,,NTSC-J,Japan,JP,SLPS-03437,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/B/SLPS-03437.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/8126/",,/catalogo/bakuretsu-soccer-tecmo-super-shot-soccer-slps-03437-ps1-ntsc-jp
ps1-jp-asia-scps-91220-playstation-the-best,Popolocrois II [PlayStation the Best],,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-91220 / SCPS-91221 / SCPS-91222,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/P/SCPS-91220.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1651/|https://redump.info/disc/1653/|https://redump.info/disc/1654/",,/catalogo/popolocrois-ii-playstation-the-best-scps-91220-playstation-the-best-ps1-ntsc-jp-asia
ps1-jp-slps-01152,Sakamoto Ryouma - Ishin Kaikoku,,NTSC-J,Japan,JP,SLPS-01152,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-01152.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/50623/",,/catalogo/sakamoto-ryouma-ishin-kaikoku-slps-01152-ps1-ntsc-jp
ps1-jp-asia-scps-45367,Tales of Phantasia,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-45367,ja,redump-info,high,CREATED,https://psxdatacenter.com/games/J/T/SCPS-45367.html|https://redump.info/disc/151/,,/catalogo/tales-of-phantasia-scps-45367-ps1-ntsc-jp-asia
ps1-jp-slps-01755-brave-charge-box,Shin Sedai Robot Senki - Brave Saga [Brave Charge Box],,NTSC-J,Japan,JP,SLPS-01755,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-01755.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/51582/",,/catalogo/shin-sedai-robot-senki-brave-saga-brave-charge-box-slps-01755-brave-charge-box-ps1-ntsc-jp
ps1-jp-slpm-86873-cyclone-best,Cho Aniki - Kyuukyoku Muteki Ginga Saikyou Otoko [Cyclone Best],,NTSC-J,Japan,JP,SLPM-86873,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/C/SLPM-86873.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/23734/",,/catalogo/cho-aniki-kyuukyoku-muteki-ginga-saikyou-otoko-cyclone-best-slpm-86873-cyclone-best-ps1-ntsc-jp
ps1-es-sces-03767,Disney / Pixar - Monstruos SA - La Isla de los Sustos,,PAL,Spain,ES,SCES-03767,es,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SCES-03767.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/31159/",,/catalogo/disney-pixar-monstruos-sa-la-isla-de-los-sustos-sces-03767-ps1-pal-es
ps1-jp-slps-00043,Mahjong Ganryuujima,,NTSC-J,Japan,JP,SLPS-00043,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/M/SLPS-00043.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33772/",,/catalogo/mahjong-ganryuujima-slps-00043-ps1-ntsc-jp
ps1-jp-slps-01495,Ojyousama Express,,NTSC-J,Japan,JP,SLPS-01495 / SLPS-01496,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/O/SLPS-01495.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/30846/|https://redump.info/disc/30848/",,/catalogo/ojyousama-express-slps-01495-ps1-ntsc-jp
ps1-jp-slpm-86383,Disney's Tarzan,,NTSC-J,Japan,JP,SLPM-86383,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/D/SLPM-86383.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27031/",,/catalogo/disney-s-tarzan-slpm-86383-ps1-ntsc-jp
ps1-de-sles-02282,Shadow Man - Rette Deine Seele,,PAL,Germany,DE,SLES-02282,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/S/SLES-02282.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/370/",,/catalogo/shadow-man-rette-deine-seele-sles-02282-ps1-pal-de
